File:Sim_80.txt has rejection ratio 0.3622265625 and time taken 23 min, 38 sec
File:Sim_81.txt has rejection ratio 0.3661431640625 and time taken 24 min, 10 sec
File:Sim_82.txt has rejection ratio 0.3699609375 and time taken 24 min, 44 sec
File:Sim_83.txt has rejection ratio 0.3732875 and time taken 25 min, 16 sec
File:Sim_84.txt has rejection ratio 0.3768486328125 and time taken 25 min, 50 sec
File:Sim_85.txt has rejection ratio 0.379971484375 and time taken 26 min, 22 sec
File:Sim_86.txt has rejection ratio 0.3833953125 and time taken 26 min, 56 sec
File:Sim_87.txt has rejection ratio 0.3871255859375 and time taken 27 min, 28 sec
File:Sim_88.txt has rejection ratio 0.3903451171875 and time taken 28 min, 2 sec
File:Sim_89.txt has rejection ratio 0.393544140625 and time taken 28 min, 34 sec
File:Sim_90.txt has rejection ratio 0.396861328125 and time taken 29 min, 6 sec
File:Sim_91.txt has rejection ratio 0.3997091796875 and time taken 29 min, 40 sec
File:Sim_92.txt has rejection ratio 0.40281328125 and time taken 30 min, 10 sec
File:Sim_93.txt has rejection ratio 0.4059095703125 and time taken 30 min, 42 sec
File:Sim_94.txt has rejection ratio 0.4087232421875 and time taken 31 min, 12 sec
File:Sim_95.txt has rejection ratio 0.411890234375 and time taken 31 min, 46 sec
File:Sim_96.txt has rejection ratio 0.4145873046875 and time taken 32 min, 18 sec
File:Sim_97.txt has rejection ratio 0.417369140625 and time taken 32 min, 50 sec
File:Sim_98.txt has rejection ratio 0.420337890625 and time taken 33 min, 20 sec
File:Sim_99.txt has rejection ratio 0.4227060546875 and time taken 33 min, 53 sec
File:Sim_100.txt has rejection ratio 0.4256240234375 and time taken 34 min, 23 sec
File:Sim_101.txt has rejection ratio 0.428221875 and time taken 34 min, 55 sec
File:Sim_102.txt has rejection ratio 0.4306853515625 and time taken 35 min, 25 sec
File:Sim_103.txt has rejection ratio 0.4336369140625 and time taken 35 min, 57 sec
File:Sim_104.txt has rejection ratio 0.4361904296875 and time taken 36 min, 27 sec
File:Sim_105.txt has rejection ratio 0.43861171875 and time taken 37 min, 1 sec
File:Sim_106.txt has rejection ratio 0.440957421875 and time taken 37 min, 31 sec
File:Sim_107.txt has rejection ratio 0.443323828125 and time taken 38 min, 3 sec
File:Sim_108.txt has rejection ratio 0.446416015625 and time taken 38 min, 33 sec
File:Sim_109.txt has rejection ratio 0.4483029296875 and time taken 39 min, 5 sec
File:Sim_110.txt has rejection ratio 0.4507751953125 and time taken 39 min, 37 sec
File:Sim_111.txt has rejection ratio 0.452875390625 and time taken 40 min, 9 sec
File:Sim_112.txt has rejection ratio 0.4554427734375 and time taken 40 min, 43 sec
File:Sim_113.txt has rejection ratio 0.45765390625 and time taken 41 min, 13 sec
File:Sim_114.txt has rejection ratio 0.459677734375 and time taken 41 min, 47 sec
File:Sim_115.txt has rejection ratio 0.462358203125 and time taken 42 min, 19 sec
File:Sim_116.txt has rejection ratio 0.4640044921875 and time taken 42 min, 55 sec
File:Sim_117.txt has rejection ratio 0.46611171875 and time taken 43 min, 27 sec
File:Sim_236.txt has rejection ratio 0.0512365234375 and time taken 0 min, 35 sec
File:Sim_237.txt has rejection ratio 0.052269140625 and time taken 1 min, 7 sec
File:Sim_238.txt has rejection ratio 0.053891015625 and time taken 1 min, 41 sec
File:Sim_239.txt has rejection ratio 0.055142578125 and time taken 2 min, 13 sec
File:Sim_240.txt has rejection ratio 0.0570841796875 and time taken 2 min, 47 sec
File:Sim_241.txt has rejection ratio 0.0589150390625 and time taken 3 min, 19 sec
File:Sim_242.txt has rejection ratio 0.0604486328125 and time taken 3 min, 51 sec
File:Sim_243.txt has rejection ratio 0.062390625 and time taken 4 min, 25 sec
File:Sim_244.txt has rejection ratio 0.064751953125 and time taken 4 min, 57 sec
File:Sim_245.txt has rejection ratio 0.066644921875 and time taken 5 min, 31 sec
File:Sim_246.txt has rejection ratio 0.0689263671875 and time taken 6 min, 3 sec
File:Sim_247.txt has rejection ratio 0.0719162109375 and time taken 6 min, 37 sec
File:Sim_248.txt has rejection ratio 0.074348046875 and time taken 7 min, 7 sec
File:Sim_249.txt has rejection ratio 0.077656640625 and time taken 7 min, 41 sec
File:Sim_250.txt has rejection ratio 0.0806869140625 and time taken 8 min, 13 sec
File:Sim_251.txt has rejection ratio 0.0839216796875 and time taken 8 min, 47 sec
File:Sim_252.txt has rejection ratio 0.087376953125 and time taken 9 min, 19 sec
File:Sim_253.txt has rejection ratio 0.0915251953125 and time taken 9 min, 51 sec
File:Sim_254.txt has rejection ratio 0.096210546875 and time taken 10 min, 25 sec
File:Sim_255.txt has rejection ratio 0.101338671875 and time taken 10 min, 55 sec
File:Sim_256.txt has rejection ratio 0.1062453125 and time taken 11 min, 29 sec
File:Sim_257.txt has rejection ratio 0.1123255859375 and time taken 11 min, 59 sec
File:Sim_258.txt has rejection ratio 0.12305078125 and time taken 12 min, 33 sec
File:Sim_259.txt has rejection ratio 0.130958203125 and time taken 13 min, 6 sec
File:Sim_260.txt has rejection ratio 0.1449001953125 and time taken 13 min, 40 sec
File:Sim_261.txt has rejection ratio 0.156308984375 and time taken 14 min, 10 sec
File:Sim_262.txt has rejection ratio 0.168759375 and time taken 14 min, 44 sec
File:Sim_263.txt has rejection ratio 0.17989296875 and time taken 15 min, 16 sec
File:Sim_264.txt has rejection ratio 0.1899759765625 and time taken 15 min, 48 sec
File:Sim_265.txt has rejection ratio 0.20134140625 and time taken 16 min, 20 sec
File:Sim_266.txt has rejection ratio 0.21353984375 and time taken 16 min, 52 sec
File:Sim_267.txt has rejection ratio 0.226417578125 and time taken 17 min, 26 sec
File:Sim_268.txt has rejection ratio 0.2415927734375 and time taken 17 min, 58 sec
File:Sim_269.txt has rejection ratio 0.2592650390625 and time taken 18 min, 32 sec
File:Sim_270.txt has rejection ratio 0.2801923828125 and time taken 19 min, 4 sec
File:Sim_271.txt has rejection ratio 0.305838671875 and time taken 19 min, 38 sec
File:Sim_272.txt has rejection ratio 0.3390544921875 and time taken 20 min, 10 sec
File:Sim_273.txt has rejection ratio 0.384561328125 and time taken 20 min, 44 sec
File:Sim_0.txt has rejection ratio 0.019214453125 and time taken 0 min, 32 sec
File:Sim_1.txt has rejection ratio 0.0194390625 and time taken 1 min, 6 sec
File:Sim_2.txt has rejection ratio 0.0199107421875 and time taken 1 min, 36 sec
File:Sim_3.txt has rejection ratio 0.0201740234375 and time taken 2 min, 8 sec
File:Sim_4.txt has rejection ratio 0.0206490234375 and time taken 2 min, 38 sec
File:Sim_5.txt has rejection ratio 0.0207810546875 and time taken 3 min, 10 sec
File:Sim_6.txt has rejection ratio 0.021326953125 and time taken 3 min, 40 sec
File:Sim_7.txt has rejection ratio 0.0217458984375 and time taken 4 min, 12 sec
File:Sim_8.txt has rejection ratio 0.0221087890625 and time taken 4 min, 44 sec
File:Sim_9.txt has rejection ratio 0.02245625 and time taken 5 min, 16 sec
File:Sim_10.txt has rejection ratio 0.0228072265625 and time taken 5 min, 46 sec
File:Sim_11.txt has rejection ratio 0.0235162109375 and time taken 6 min, 18 sec
File:Sim_12.txt has rejection ratio 0.0238890625 and time taken 6 min, 48 sec
File:Sim_13.txt has rejection ratio 0.0243763671875 and time taken 7 min, 22 sec
File:Sim_14.txt has rejection ratio 0.02482421875 and time taken 7 min, 54 sec
File:Sim_15.txt has rejection ratio 0.025407421875 and time taken 8 min, 26 sec
File:Sim_16.txt has rejection ratio 0.025911328125 and time taken 8 min, 58 sec
File:Sim_17.txt has rejection ratio 0.026702734375 and time taken 9 min, 28 sec
File:Sim_18.txt has rejection ratio 0.0271890625 and time taken 10 min, 0 sec
File:Sim_19.txt has rejection ratio 0.0277875 and time taken 10 min, 30 sec
File:Sim_20.txt has rejection ratio 0.0285810546875 and time taken 11 min, 2 sec
File:Sim_21.txt has rejection ratio 0.029146875 and time taken 11 min, 33 sec
File:Sim_22.txt has rejection ratio 0.0300615234375 and time taken 12 min, 5 sec
File:Sim_23.txt has rejection ratio 0.0309068359375 and time taken 12 min, 35 sec
File:Sim_24.txt has rejection ratio 0.031521484375 and time taken 13 min, 7 sec
File:Sim_25.txt has rejection ratio 0.032371875 and time taken 13 min, 37 sec
File:Sim_26.txt has rejection ratio 0.033472265625 and time taken 14 min, 9 sec
File:Sim_27.txt has rejection ratio 0.03437890625 and time taken 14 min, 41 sec
File:Sim_28.txt has rejection ratio 0.0357361328125 and time taken 15 min, 15 sec
File:Sim_29.txt has rejection ratio 0.0363501953125 and time taken 15 min, 45 sec
File:Sim_30.txt has rejection ratio 0.0378400390625 and time taken 16 min, 17 sec
File:Sim_31.txt has rejection ratio 0.0390244140625 and time taken 16 min, 47 sec
File:Sim_32.txt has rejection ratio 0.0405857421875 and time taken 17 min, 21 sec
File:Sim_33.txt has rejection ratio 0.0418662109375 and time taken 17 min, 59 sec
File:Sim_34.txt has rejection ratio 0.0436927734375 and time taken 18 min, 33 sec
File:Sim_35.txt has rejection ratio 0.045318359375 and time taken 19 min, 13 sec
File:Sim_36.txt has rejection ratio 0.047072265625 and time taken 19 min, 55 sec
File:Sim_37.txt has rejection ratio 0.0491740234375 and time taken 20 min, 37 sec
File:Sim_38.txt has rejection ratio 0.051764453125 and time taken 21 min, 17 sec
File:Sim_39.txt has rejection ratio 0.054191015625 and time taken 21 min, 49 sec
File:Sim_40.txt has rejection ratio 0.0567314453125 and time taken 22 min, 23 sec
File:Sim_41.txt has rejection ratio 0.060328125 and time taken 22 min, 57 sec
File:Sim_42.txt has rejection ratio 0.0639005859375 and time taken 23 min, 27 sec
File:Sim_43.txt has rejection ratio 0.0680765625 and time taken 24 min, 1 sec
File:Sim_44.txt has rejection ratio 0.0728783203125 and time taken 24 min, 33 sec
File:Sim_45.txt has rejection ratio 0.0787685546875 and time taken 25 min, 15 sec
File:Sim_46.txt has rejection ratio 0.09533046875 and time taken 25 min, 52 sec
File:Sim_47.txt has rejection ratio 0.110126953125 and time taken 26 min, 32 sec
File:Sim_48.txt has rejection ratio 0.1213333984375 and time taken 27 min, 12 sec
File:Sim_49.txt has rejection ratio 0.13212578125 and time taken 27 min, 46 sec
File:Sim_50.txt has rejection ratio 0.1438494140625 and time taken 28 min, 24 sec
File:Sim_51.txt has rejection ratio 0.1554181640625 and time taken 29 min, 4 sec
File:Sim_52.txt has rejection ratio 0.168534375 and time taken 29 min, 36 sec
File:Sim_53.txt has rejection ratio 0.182963671875 and time taken 30 min, 10 sec
File:Sim_54.txt has rejection ratio 0.2004990234375 and time taken 30 min, 42 sec
File:Sim_55.txt has rejection ratio 0.2223419921875 and time taken 31 min, 18 sec
File:Sim_56.txt has rejection ratio 0.250070703125 and time taken 31 min, 52 sec
File:Sim_57.txt has rejection ratio 0.2887017578125 and time taken 32 min, 26 sec
File:Sim_58.txt has rejection ratio 0.3481640625 and time taken 0 min, 4 sec
File:Sim_59.txt has rejection ratio 0.34683984375 and time taken 0 min, 8 sec
File:Sim_60.txt has rejection ratio 0.345986328125 and time taken 0 min, 12 sec
File:Sim_61.txt has rejection ratio 0.34694140625 and time taken 0 min, 16 sec
File:Sim_62.txt has rejection ratio 0.34333984375 and time taken 0 min, 20 sec
File:Sim_63.txt has rejection ratio 0.3405625 and time taken 0 min, 24 sec
File:Sim_64.txt has rejection ratio 0.336302734375 and time taken 0 min, 28 sec
File:Sim_58.txt has rejection ratio 0.3476498046875 and time taken 0 min, 36 sec
File:Sim_59.txt has rejection ratio 0.3480232421875 and time taken 1 min, 10 sec
File:Sim_60.txt has rejection ratio 0.3480921875 and time taken 1 min, 52 sec
File:Sim_61.txt has rejection ratio 0.34783671875 and time taken 2 min, 30 sec
File:Sim_62.txt has rejection ratio 0.348044140625 and time taken 3 min, 12 sec
File:Sim_63.txt has rejection ratio 0.3478978515625 and time taken 3 min, 53 sec
File:Sim_64.txt has rejection ratio 0.347765234375 and time taken 4 min, 25 sec
File:Sim_65.txt has rejection ratio 0.347932421875 and time taken 4 min, 59 sec
File:Sim_66.txt has rejection ratio 0.3475708984375 and time taken 5 min, 31 sec
File:Sim_67.txt has rejection ratio 0.3476615234375 and time taken 6 min, 7 sec
File:Sim_68.txt has rejection ratio 0.347551171875 and time taken 6 min, 41 sec
File:Sim_69.txt has rejection ratio 0.34770546875 and time taken 7 min, 13 sec
File:Sim_70.txt has rejection ratio 0.3475396484375 and time taken 7 min, 51 sec
File:Sim_71.txt has rejection ratio 0.347642578125 and time taken 8 min, 27 sec
File:Sim_72.txt has rejection ratio 0.34718359375 and time taken 9 min, 1 sec
File:Sim_73.txt has rejection ratio 0.3471052734375 and time taken 9 min, 37 sec
File:Sim_74.txt has rejection ratio 0.3469888671875 and time taken 10 min, 11 sec
File:Sim_75.txt has rejection ratio 0.3471337890625 and time taken 10 min, 45 sec
File:Sim_76.txt has rejection ratio 0.3468982421875 and time taken 11 min, 17 sec
File:Sim_77.txt has rejection ratio 0.346821484375 and time taken 11 min, 51 sec
File:Sim_78.txt has rejection ratio 0.346751953125 and time taken 12 min, 23 sec
File:Sim_79.txt has rejection ratio 0.346596484375 and time taken 12 min, 57 sec
File:Sim_80.txt has rejection ratio 0.3467181640625 and time taken 13 min, 27 sec
File:Sim_81.txt has rejection ratio 0.346368359375 and time taken 14 min, 1 sec
File:Sim_82.txt has rejection ratio 0.3460609375 and time taken 14 min, 33 sec
File:Sim_83.txt has rejection ratio 0.346274609375 and time taken 15 min, 7 sec
File:Sim_84.txt has rejection ratio 0.3458189453125 and time taken 15 min, 41 sec
File:Sim_85.txt has rejection ratio 0.3460755859375 and time taken 16 min, 13 sec
File:Sim_86.txt has rejection ratio 0.34581953125 and time taken 16 min, 48 sec
File:Sim_87.txt has rejection ratio 0.34595390625 and time taken 17 min, 20 sec
File:Sim_88.txt has rejection ratio 0.3452869140625 and time taken 17 min, 54 sec
File:Sim_89.txt has rejection ratio 0.34560078125 and time taken 18 min, 26 sec
File:Sim_90.txt has rejection ratio 0.34499296875 and time taken 19 min, 0 sec
File:Sim_91.txt has rejection ratio 0.344570703125 and time taken 19 min, 32 sec
File:Sim_92.txt has rejection ratio 0.3448275390625 and time taken 20 min, 4 sec
File:Sim_93.txt has rejection ratio 0.3445728515625 and time taken 20 min, 38 sec
File:Sim_94.txt has rejection ratio 0.3441880859375 and time taken 21 min, 10 sec
File:Sim_95.txt has rejection ratio 0.3443876953125 and time taken 21 min, 44 sec
File:Sim_96.txt has rejection ratio 0.34370546875 and time taken 22 min, 14 sec
File:Sim_97.txt has rejection ratio 0.34334296875 and time taken 22 min, 48 sec
File:Sim_98.txt has rejection ratio 0.343650390625 and time taken 23 min, 20 sec
File:Sim_99.txt has rejection ratio 0.34302578125 and time taken 23 min, 54 sec
File:Sim_100.txt has rejection ratio 0.3432265625 and time taken 24 min, 24 sec
File:Sim_101.txt has rejection ratio 0.34258046875 and time taken 24 min, 58 sec
File:Sim_102.txt has rejection ratio 0.342446484375 and time taken 25 min, 30 sec
File:Sim_103.txt has rejection ratio 0.341986328125 and time taken 26 min, 4 sec
File:Sim_104.txt has rejection ratio 0.341951953125 and time taken 26 min, 36 sec
File:Sim_105.txt has rejection ratio 0.3415466796875 and time taken 27 min, 8 sec
File:Sim_106.txt has rejection ratio 0.3415791015625 and time taken 27 min, 42 sec
File:Sim_107.txt has rejection ratio 0.341053125 and time taken 28 min, 14 sec
File:Sim_108.txt has rejection ratio 0.340911328125 and time taken 28 min, 48 sec
File:Sim_109.txt has rejection ratio 0.34056875 and time taken 29 min, 20 sec
File:Sim_110.txt has rejection ratio 0.3402546875 and time taken 29 min, 54 sec
File:Sim_111.txt has rejection ratio 0.3395521484375 and time taken 30 min, 26 sec
File:Sim_112.txt has rejection ratio 0.3394546875 and time taken 31 min, 1 sec
File:Sim_113.txt has rejection ratio 0.3391384765625 and time taken 31 min, 33 sec
File:Sim_114.txt has rejection ratio 0.339050390625 and time taken 32 min, 5 sec
File:Sim_115.txt has rejection ratio 0.338762890625 and time taken 32 min, 39 sec
File:Sim_116.txt has rejection ratio 0.3380111328125 and time taken 33 min, 11 sec
File:Sim_117.txt has rejection ratio 0.3378271484375 and time taken 33 min, 45 sec
File:Sim_118.txt has rejection ratio 0.33731328125 and time taken 34 min, 17 sec
File:Sim_119.txt has rejection ratio 0.33733203125 and time taken 34 min, 49 sec
File:Sim_120.txt has rejection ratio 0.336658203125 and time taken 35 min, 21 sec
File:Sim_121.txt has rejection ratio 0.33590546875 and time taken 35 min, 55 sec
File:Sim_122.txt has rejection ratio 0.33542734375 and time taken 36 min, 27 sec
File:Sim_123.txt has rejection ratio 0.3358390625 and time taken 37 min, 1 sec
File:Sim_124.txt has rejection ratio 0.3350857421875 and time taken 37 min, 33 sec
File:Sim_125.txt has rejection ratio 0.334980859375 and time taken 38 min, 5 sec
File:Sim_126.txt has rejection ratio 0.3346572265625 and time taken 38 min, 39 sec
File:Sim_127.txt has rejection ratio 0.3340904296875 and time taken 39 min, 11 sec
File:Sim_128.txt has rejection ratio 0.3336423828125 and time taken 39 min, 45 sec
File:Sim_129.txt has rejection ratio 0.3329478515625 and time taken 40 min, 17 sec
File:Sim_130.txt has rejection ratio 0.3325890625 and time taken 40 min, 51 sec
File:Sim_131.txt has rejection ratio 0.3324623046875 and time taken 41 min, 23 sec
File:Sim_132.txt has rejection ratio 0.33132578125 and time taken 41 min, 57 sec
File:Sim_133.txt has rejection ratio 0.3309771484375 and time taken 42 min, 29 sec
File:Sim_134.txt has rejection ratio 0.330265625 and time taken 43 min, 3 sec
File:Sim_135.txt has rejection ratio 0.329908203125 and time taken 43 min, 35 sec
File:Sim_136.txt has rejection ratio 0.329694140625 and time taken 44 min, 9 sec
File:Sim_137.txt has rejection ratio 0.328970703125 and time taken 44 min, 44 sec
File:Sim_138.txt has rejection ratio 0.32833515625 and time taken 45 min, 16 sec
File:Sim_139.txt has rejection ratio 0.328066015625 and time taken 45 min, 50 sec
File:Sim_140.txt has rejection ratio 0.327817578125 and time taken 46 min, 22 sec
File:Sim_141.txt has rejection ratio 0.32683359375 and time taken 46 min, 56 sec
File:Sim_142.txt has rejection ratio 0.326171484375 and time taken 47 min, 28 sec
File:Sim_143.txt has rejection ratio 0.3260375 and time taken 48 min, 2 sec
File:Sim_144.txt has rejection ratio 0.32481875 and time taken 48 min, 34 sec
File:Sim_145.txt has rejection ratio 0.324375 and time taken 49 min, 6 sec
File:Sim_146.txt has rejection ratio 0.3239640625 and time taken 49 min, 40 sec
File:Sim_147.txt has rejection ratio 0.3231818359375 and time taken 50 min, 12 sec
File:Sim_148.txt has rejection ratio 0.3224359375 and time taken 50 min, 46 sec
File:Sim_149.txt has rejection ratio 0.3217611328125 and time taken 51 min, 16 sec
File:Sim_150.txt has rejection ratio 0.32129921875 and time taken 51 min, 48 sec
File:Sim_151.txt has rejection ratio 0.320005078125 and time taken 52 min, 18 sec
File:Sim_152.txt has rejection ratio 0.31950234375 and time taken 52 min, 50 sec
File:Sim_153.txt has rejection ratio 0.3189625 and time taken 53 min, 20 sec
File:Sim_154.txt has rejection ratio 0.31795625 and time taken 53 min, 52 sec
File:Sim_155.txt has rejection ratio 0.317268359375 and time taken 54 min, 22 sec
File:Sim_156.txt has rejection ratio 0.31633203125 and time taken 54 min, 54 sec
File:Sim_157.txt has rejection ratio 0.3155810546875 and time taken 55 min, 24 sec
File:Sim_1.txt has rejection ratio 0.3489296875 and time taken 0 min, 4 sec
File:Sim_2.txt has rejection ratio 0.34913671875 and time taken 0 min, 6 sec
File:Sim_3.txt has rejection ratio 0.3489609375 and time taken 0 min, 10 sec
File:Sim_4.txt has rejection ratio 0.347796875 and time taken 0 min, 14 sec
File:Sim_5.txt has rejection ratio 0.3487265625 and time taken 0 min, 16 sec
File:Sim_6.txt has rejection ratio 0.347390625 and time taken 0 min, 20 sec
File:Sim_7.txt has rejection ratio 0.34869921875 and time taken 0 min, 22 sec
File:Sim_8.txt has rejection ratio 0.346640625 and time taken 0 min, 24 sec
File:Sim_9.txt has rejection ratio 0.348375 and time taken 0 min, 26 sec
File:Sim_10.txt has rejection ratio 0.34924609375 and time taken 0 min, 28 sec
File:Sim_11.txt has rejection ratio 0.34609375 and time taken 0 min, 32 sec
File:Sim_12.txt has rejection ratio 0.34891796875 and time taken 0 min, 34 sec
File:Sim_13.txt has rejection ratio 0.349171875 and time taken 0 min, 37 sec
File:Sim_14.txt has rejection ratio 0.34751953125 and time taken 0 min, 39 sec
File:Sim_15.txt has rejection ratio 0.3471484375 and time taken 0 min, 41 sec
File:Sim_16.txt has rejection ratio 0.35028125 and time taken 0 min, 43 sec
File:Sim_17.txt has rejection ratio 0.346953125 and time taken 0 min, 47 sec
File:Sim_18.txt has rejection ratio 0.34902734375 and time taken 0 min, 51 sec
File:Sim_19.txt has rejection ratio 0.34769921875 and time taken 0 min, 53 sec
File:Sim_20.txt has rejection ratio 0.34790625 and time taken 0 min, 55 sec
File:Sim_21.txt has rejection ratio 0.348734375 and time taken 0 min, 57 sec
File:Sim_22.txt has rejection ratio 0.3471796875 and time taken 0 min, 59 sec
File:Sim_23.txt has rejection ratio 0.34813671875 and time taken 1 min, 1 sec
File:Sim_24.txt has rejection ratio 0.3477734375 and time taken 1 min, 5 sec
File:Sim_25.txt has rejection ratio 0.34797265625 and time taken 1 min, 7 sec
File:Sim_26.txt has rejection ratio 0.34694921875 and time taken 1 min, 11 sec
File:Sim_27.txt has rejection ratio 0.34726171875 and time taken 1 min, 15 sec
File:Sim_28.txt has rejection ratio 0.34748046875 and time taken 1 min, 19 sec
File:Sim_29.txt has rejection ratio 0.3475 and time taken 1 min, 23 sec
File:Sim_30.txt has rejection ratio 0.34730078125 and time taken 1 min, 25 sec
File:Sim_31.txt has rejection ratio 0.34750390625 and time taken 1 min, 27 sec
File:Sim_32.txt has rejection ratio 0.3481484375 and time taken 1 min, 29 sec
File:Sim_33.txt has rejection ratio 0.3494921875 and time taken 1 min, 31 sec
File:Sim_34.txt has rejection ratio 0.34853125 and time taken 1 min, 35 sec
File:Sim_35.txt has rejection ratio 0.34894140625 and time taken 1 min, 37 sec
File:Sim_36.txt has rejection ratio 0.3462734375 and time taken 1 min, 39 sec
File:Sim_37.txt has rejection ratio 0.34812890625 and time taken 1 min, 41 sec
File:Sim_38.txt has rejection ratio 0.34661328125 and time taken 1 min, 45 sec
File:Sim_39.txt has rejection ratio 0.34708984375 and time taken 1 min, 47 sec
File:Sim_40.txt has rejection ratio 0.34739453125 and time taken 1 min, 51 sec
File:Sim_41.txt has rejection ratio 0.34823828125 and time taken 1 min, 55 sec
File:Sim_42.txt has rejection ratio 0.347421875 and time taken 1 min, 57 sec
File:Sim_43.txt has rejection ratio 0.3482578125 and time taken 2 min, 1 sec
File:Sim_44.txt has rejection ratio 0.3480625 and time taken 2 min, 5 sec
File:Sim_45.txt has rejection ratio 0.347140625 and time taken 2 min, 7 sec
File:Sim_46.txt has rejection ratio 0.3481015625 and time taken 2 min, 12 sec
File:Sim_47.txt has rejection ratio 0.34795703125 and time taken 2 min, 14 sec
File:Sim_48.txt has rejection ratio 0.34731640625 and time taken 2 min, 18 sec
File:Sim_49.txt has rejection ratio 0.34723046875 and time taken 2 min, 22 sec
File:Sim_50.txt has rejection ratio 0.34828125 and time taken 2 min, 26 sec
File:Sim_51.txt has rejection ratio 0.3480234375 and time taken 2 min, 30 sec
File:Sim_52.txt has rejection ratio 0.34816015625 and time taken 2 min, 32 sec
File:Sim_53.txt has rejection ratio 0.34758984375 and time taken 2 min, 34 sec
File:Sim_54.txt has rejection ratio 0.347984375 and time taken 2 min, 38 sec
File:Sim_55.txt has rejection ratio 0.348140625 and time taken 2 min, 40 sec
File:Sim_56.txt has rejection ratio 0.34692578125 and time taken 2 min, 42 sec
File:Sim_57.txt has rejection ratio 0.34814453125 and time taken 2 min, 46 sec
File:Sim_58.txt has rejection ratio 0.34795703125 and time taken 2 min, 48 sec
File:Sim_59.txt has rejection ratio 0.34716796875 and time taken 2 min, 52 sec
File:Sim_60.txt has rejection ratio 0.34641015625 and time taken 2 min, 58 sec
File:Sim_61.txt has rejection ratio 0.3481953125 and time taken 3 min, 2 sec
File:Sim_62.txt has rejection ratio 0.34915234375 and time taken 3 min, 6 sec
File:Sim_63.txt has rejection ratio 0.34779296875 and time taken 3 min, 8 sec
File:Sim_64.txt has rejection ratio 0.3488046875 and time taken 3 min, 10 sec
File:Sim_65.txt has rejection ratio 0.3478671875 and time taken 3 min, 12 sec
File:Sim_66.txt has rejection ratio 0.349328125 and time taken 3 min, 14 sec
File:Sim_67.txt has rejection ratio 0.348078125 and time taken 3 min, 16 sec
File:Sim_68.txt has rejection ratio 0.34716796875 and time taken 3 min, 21 sec
File:Sim_69.txt has rejection ratio 0.347015625 and time taken 3 min, 23 sec
File:Sim_70.txt has rejection ratio 0.34691796875 and time taken 3 min, 25 sec
File:Sim_71.txt has rejection ratio 0.34829296875 and time taken 3 min, 29 sec
File:Sim_72.txt has rejection ratio 0.3473203125 and time taken 3 min, 35 sec
